MovieName,MovieID,Genre,UserID,Rating,Timestamp,Gender,Age,Occupation,Zip-code,age_group
"Endless Summer 2, The (1994)",443,"Documentary,",548,3,976139570,F,35,16,96860,30-40
"Endless Summer, The (1966)",3653,"Documentary,",204,3,978058351,M,25,7,92123,20-30
Endurance (1998),2627,"Documentary|Drama,,",255,2,976680059,M,35,0,85310,30-40
Enemy of the State (1998),2353,"Action|Thriller,,",2,4,978299861,M,56,16,70072,50-60
"Enfer, L' (1994)",264,"Drama,",1069,4,974943840,M,25,20,98105,20-30
"English Patient, The (1996)",1183,"Drama|Romance|War,",33,2,978985480,M,45,3,55421,40-50
"Englishman Who Went Up a Hill, But Came Down a Mountain, The (1995)",468,Comedy|Romance,24,4,978133414,F,25,7,10023,20-30
Entrapment (1999),2605,"Crime|Thriller,,",15,3,978196499,M,25,7,22903,20-30
Eraser (1996),786,"Action|Thriller,,",22,1,978137076,M,18,15,53706,10-20
Eraserhead (1977),3676,"Drama|Horror,,",25,1,978132285,M,18,4,01609,10-20
Erin Brockovich (2000),3408,"Drama,,",1,4,978300275,F,1,10,48067,1-10
Escape from L.A. (1996),849,"Action|Adventure|Sci-Fi|Thriller,,",22,3,978137027,M,18,15,53706,10-20
Escape from New York (1981),1129,"Action|Adventure|Sci-Fi|Thriller,,",10,4,979168210,F,35,1,95370,30-40
Escape from the Planet of the Apes (1971),2533,"Action|Sci-Fi,,",17,3,978161068,M,50,1,95350,40-50
Escape to Witch Mountain (1975),1009,"Adventure|Children's|Fantasy,,",10,5,979168267,F,35,1,95370,30-40
Eternity and a Day (Mia eoniotita ke mia mera ) (1998),2673,"Drama,,",327,4,976397841,M,35,18,55448,30-40
European Vacation (1985),2794,"Comedy,,",22,3,978153190,M,18,15,53706,10-20
Eve's Bayou (1997),1660,"Drama,,",8,3,978230611,M,25,12,11413,20-30
Even Cowgirls Get the Blues (1993),444,"Comedy|Romance,,",216,2,976867651,M,45,13,52761,40-50
Even Dwarfs Started Small (Auch Zwerge haben klein angefangen) (1971),3202,"Drama,,",3610,1,974825578,M,18,6,30064,10-20
"Evening Star, The (1996)",1410,"Comedy|Drama,",214,3,976901745,M,18,20,80218,10-20
Event Horizon (1997),1590,"Action|Mystery|Sci-Fi|Thriller,,",42,3,978040019,M,25,8,24502,20-30
Ever After: A Cinderella Story (1998),2125,"Drama|Romance,,",10,5,979167795,F,35,1,95370,30-40
Everest (1998),1797,"Documentary,,",48,4,978012620,M,25,4,92107,20-30
Everyone Says I Love You (1996),1057,"Comedy|Musical|Romance,,",24,4,978133305,F,25,7,10023,20-30
Everything Relative (1996),1139,"Drama,,",3518,4,969897983,F,18,7,11215,10-20
Everything You Always Wanted to Know About Sex (1972),3812,"Comedy,,",10,4,978229959,F,35,1,95370,30-40
Evil Dead II (Dead By Dawn) (1987),1261,"Action|Adventure|Comedy|Horror,,",3,1,978297663,M,25,15,55117,20-30
Evita (1996),1416,"Drama|Musical,,",64,4,977891568,M,18,1,53706,10-20
Excalibur (1981),2872,"Action|Drama|Fantasy|Romance,,",10,4,978226186,F,35,1,95370,30-40
Excess Baggage (1997),1605,"Adventure|Romance,,",92,2,986189016,F,18,4,44243,10-20
Executive Decision (1996),494,"Action|Thriller,,",29,3,978136342,M,35,7,33407,30-40
Exit to Eden (1994),234,"Comedy,,",26,3,978140049,M,25,7,23112,20-30
Exorcist II: The Heretic (1977),1998,"Horror,,",158,2,977242756,M,56,7,28754,50-60
"Exorcist III, The (1990)",1999,"Horror,",117,5,977504569,M,25,17,33314,20-30
"Exorcist, The (1973)",1997,"Horror,",7,5,978234737,M,35,1,06810,30-40
Exotica (1994),233,"Drama,,",36,5,978061656,M,25,3,94123,20-30
Experience Preferred... But Not Essential (1982),3047,"Drama,,",173,3,1009652956,M,25,0,45237,20-30
Extreme Measures (1996),1003,"Drama|Thriller,,",26,2,978271488,M,25,7,23112,20-30
Extremities (1986),2419,"Drama|Thriller,,",23,2,978133428,M,35,0,90049,30-40
Eye for an Eye (1996),61,"Drama|Thriller,,",524,1,976172010,M,18,0,91320,10-20
Eye of the Beholder (1999),3238,"Thriller,,",61,1,977903378,M,25,17,95122,20-30
Eyes Wide Shut (1999),2712,"Drama,,",8,3,978230886,M,25,12,11413,20-30
Eyes Without a Face (1959),841,"Horror,,",278,5,976586337,M,45,18,60482,40-50
Eyes of Laura Mars (1978),3445,"Mystery|Thriller,,",319,2,976423863,F,50,6,33436,40-50
"Eyes of Tammy Faye, The (2000)",3859,"Documentary,",85,3,977714860,M,18,4,94945,10-20
F/X (1986),3763,"Action|Crime|Thriller,,",23,2,978462735,M,35,0,90049,30-40
F/X 2 (1992),3764,"Action|Crime|Thriller,,",53,3,977975206,M,25,0,96931,20-30
"Fabulous Baker Boys, The (1989)",3684,"Drama|Romance,",26,3,978141030,M,25,7,23112,20-30
"Face in the Crowd, A (1957)",3038,"Drama,",173,5,1023477763,M,25,0,45237,20-30
Face/Off (1997),1573,"Action|Sci-Fi|Thriller,,",7,4,978234874,M,35,1,06810,30-40
Faces (1968),702,"Drama,,",881,3,1013536732,M,18,14,76401,10-20
"Faculty, The (1998)",2428,"Horror|Sci-Fi,",5,3,978242541,M,25,20,55455,20-30
Fair Game (1995),71,"Action,,",101,4,977577431,F,18,3,33314,10-20
FairyTale: A True Story (1997),1654,"Children's|Drama|Fantasy,,",10,5,979168346,F,35,1,95370,30-40
Faithful (1996),664,"Comedy,,",62,3,977906829,F,35,3,98105,30-40
"Falcon and the Snowman, The (1984)",3169,"Drama,",33,3,978558462,M,45,3,55421,40-50
Fall (1997),1574,"Romance,,",889,3,975254041,M,45,20,10024,40-50
Fall Time (1995),396,"Drama,,",3842,4,979988590,F,35,16,92054,30-40
Fallen (1998),1754,"Action|Mystery|Thriller,,",22,3,980066509,M,18,15,53706,10-20
Falling Down (1993),3020,"Action|Drama,,",5,1,978245916,M,25,20,55455,20-30
Falling in Love Again (1980),1436,"Comedy,,",1150,1,975192990,F,25,20,75226,20-30
Family Plot (1976),2177,"Comedy|Thriller,,",62,3,977969200,F,35,3,98105,30-40
"Family Thing, A (1996)",635,"Comedy|Drama,",195,4,990976751,M,25,12,10458,20-30
"Fan, The (1996)",782,"Thriller,",62,2,977905228,F,35,3,98105,30-40
Fandango (1985),2073,"Comedy,,",91,5,977666159,M,35,7,07650,30-40
Fanny and Alexander (1982),2068,"Drama,,",161,4,977220713,M,45,16,98107-2117,40-50
Fantasia (1940),1282,"Animation|Children's|Musical,,",10,5,978224549,F,35,1,95370,30-40
Fantasia 2000 (1999),3159,"Animation|Children's|Musical,,",32,2,978122583,F,25,0,19355,20-30
"Fantastic Night, The (La Nuit Fantastique) (1949)",3376,"Romance,",3610,1,974825679,M,18,6,30064,10-20
"Fantastic Planet, The (La Planète sauvage) (1973)",2495,"Animation|Sci-Fi,",139,3,977359883,F,25,20,45409,20-30
Fantastic Voyage (1966),3927,"Adventure|Sci-Fi,,",17,4,978160933,M,50,1,95350,40-50
Far From Home: The Adventures of Yellow Dog (1995),238,"Adventure|Children's,,",75,3,977852285,F,1,10,01748,1-10
"Far Off Place, A (1993)",2045,"Adventure|Children's|Drama|Romance,",10,3,978228575,F,35,1,95370,30-40
Far and Away (1992),3259,"Drama|Romance,,",8,4,978231571,M,25,12,11413,20-30
"Faraway, So Close (In Weiter Ferne, So Nah!) (1993)",3920,Drama|Fantasy,23,2,978461308,M,35,0,90049,30-40
Farewell My Concubine (1993),446,"Drama|Romance,,",17,5,978159351,M,50,1,95350,40-50
"Farewell to Arms, A (1932)",976,"Romance|War,",40,4,978041189,M,45,0,10543,40-50
Fargo (1996),608,"Crime|Drama|Thriller,,",1,4,978301398,F,1,10,48067,1-10
Farinelli: il castrato (1994),242,"Drama|Musical,,",53,2,977979794,M,25,0,96931,20-30
"Farmer's Wife, The (1928)",2223,"Comedy,",3402,4,967644918,M,35,20,30306,30-40
Fast Times at Ridgemont High (1982),3210,"Comedy,,",22,3,978153035,M,18,15,53706,10-20
"Fast, Cheap & Out of Control (1997)",1649,"Documentary,",5,4,978244667,M,25,20,55455,20-30
Faster Pussycat! Kill! Kill! (1965),390,"Action|Comedy|Drama,,",87,1,977694723,M,25,14,48360,20-30
Fatal Attraction (1987),3101,"Thriller,,",11,1,978902406,F,25,1,04093,20-30
Fatal Beauty (1987),3716,"Action|Crime,,",225,1,976830373,M,25,7,11215,20-30
Fatal Instinct (1993),445,"Comedy,,",26,1,978139936,M,25,7,23112,20-30
Father of the Bride (1950),934,"Comedy,,",12,2,978218568,M,25,12,32793,20-30
Father of the Bride Part II (1995),5,"Comedy,,",26,5,978144881,M,25,7,23112,20-30
Fathers' Day (1997),1526,"Comedy,,",48,2,978147580,M,25,4,92107,20-30
Faust (1994),1151,"Animation|Comedy|Thriller,,",731,4,975528548,M,45,3,55410,40-50
Fausto (1993),576,"Comedy,,",587,3,977844715,M,25,20,92649,20-30
"Favor, The (1994)",447,"Comedy|Romance,",45,3,977989159,F,45,16,94110,40-50
Fear (1996),662,"Thriller,,",225,4,976912643,M,25,7,11215,20-30
Fear and Loathing in Las Vegas (1998),1884,"Comedy|Drama,,",5,3,978246576,M,25,20,55455,20-30
Fear of a Black Hat (1993),449,"Comedy,,",36,5,978064036,M,25,3,94123,20-30
"Fear, The (1995)",397,"Horror,",808,2,975393687,M,25,7,85226,20-30
Fearless (1993),448,"Drama,,",53,5,977985197,M,25,0,96931,20-30
Feast of July (1995),167,"Drama,,",673,5,975620192,M,25,20,10023,20-30
Federal Hill (1994),406,"Drama,,",131,3,977444928,M,18,4,06520,10-20
Feeling Minnesota (1996),697,"Drama|Romance,,",45,2,977989481,F,45,16,94110,40-50
Felicia's Journey (1999),3055,"Thriller,,",149,4,977361435,M,25,1,29205,20-30
Female Perversions (1996),1312,"Drama,,",474,4,976240738,M,25,17,92126,20-30
Ferris Bueller's Day Off (1986),2918,"Comedy,,",1,4,978302124,F,1,10,48067,1-10
Fever Pitch (1997),2962,"Comedy|Romance,,",151,3,992133860,F,25,20,85013,20-30
"Few Good Men, A (1992)",2268,"Crime|Drama,",2,5,978299297,M,56,16,70072,50-60
Field of Dreams (1989),1302,"Drama,,",10,5,978225779,F,35,1,95370,30-40
"Fiendish Plot of Dr. Fu Manchu, The (1980)",2286,"Comedy,",216,2,976866775,M,45,13,52761,40-50
Fierce Creatures (1997),1425,"Comedy,,",22,3,978153912,M,18,15,53706,10-20
"Fifth Element, The (1997)",1527,"Action|Sci-Fi,",2,4,978299839,M,56,16,70072,50-60
Fight Club (1999),2959,"Drama,,",5,4,978242541,M,25,20,55455,20-30
"Fighting Seabees, The (1944)",3643,"Action|Drama|War,",40,4,978041279,M,45,0,10543,40-50
"Filth and the Fury, The (2000)",3539,"Documentary,",139,5,977360639,F,25,20,45409,20-30
"Final Conflict, The (a.k.a. Omen III: The Final Conflict) (1981)",2790,"Horror,",19,3,978554969,M,1,10,48073,1-10
Final Destination (2000),3409,"Drama|Thriller,,",5,3,978242541,M,25,20,55455,20-30
Finding North (1999),2679,"Drama|Romance,,",187,1,977079016,F,45,1,94061,40-50
Fire Down Below (1997),1626,"Action|Drama|Thriller,,",192,1,977781989,M,18,1,10977,10-20
"Fire Within, The (Le Feu Follet) (1963)",2933,"Drama,",327,4,976397841,M,35,18,55448,30-40
Firelight (1997),2197,"Drama,,",889,2,975255046,M,45,20,10024,40-50
Firestarter (1984),3708,"Horror|Thriller,,",23,3,978133468,M,35,0,90049,30-40
Firestorm (1998),1744,"Action|Adventure|Thriller,,",163,1,977219926,M,18,4,85013,10-20
Firewalker (1986),2477,"Adventure,,",245,1,976827569,M,35,16,66046,30-40
"Firm, The (1993)",454,"Drama|Thriller,",8,3,978231173,M,25,12,11413,20-30
First Blood (1982),2403,"Action,,",26,3,978146985,M,25,7,23112,20-30
First Kid (1996),881,"Children's|Comedy,,",372,5,976548344,F,18,4,72227,10-20
First Knight (1995),168,"Action|Adventure|Drama|Romance,,",18,1,978154572,F,18,3,95825,10-20
"First Love, Last Rites (1997)",2127,"Drama|Romance,",1164,2,985230298,F,25,19,90020,20-30
"First Wives Club, The (1996)",830,"Comedy,",10,5,978229716,F,35,1,95370,30-40
"Fish Called Wanda, A (1988)",1079,"Comedy,",3,5,978298296,M,25,15,55117,20-30
"Fisher King, The (1991)",3108,"Comedy|Drama|Romance,",2,3,978299712,M,56,16,70072,50-60
"Fistful of Dollars, A (1964)",2951,"Action|Western,",4,4,978294282,M,45,7,02460,40-50
Fitzcarraldo (1982),2970,"Adventure|Drama,,",173,5,1002220656,M,25,0,45237,20-30
Five Easy Pieces (1970),3201,"Drama,,",59,3,977934357,F,50,1,55413,40-50
"Five Senses, The (1999)",3795,"Drama,",127,2,987207131,F,45,3,01770,40-50
"Five Wives, Three Secretaries and Me (1998)",2909,"Documentary,",5938,4,957273353,M,25,1,35401,20-30
"Flamingo Kid, The (1984)",3308,"Comedy|Drama,",26,5,978146900,M,25,7,23112,20-30
Flashdance (1983),2942,"Drama|Romance,,",26,3,978271539,M,25,7,23112,20-30
Flatliners (1990),3686,"Thriller,,",26,4,978275503,M,25,7,23112,20-30
Flawless (1999),3115,"Drama,,",63,2,977900364,M,18,4,54902,10-20
Fled (1996),809,"Action|Adventure,,",163,1,977220194,M,18,4,85013,10-20
Flesh and Bone (1993),451,"Drama|Mystery|Romance,,",62,3,977903879,F,35,3,98105,30-40
Fletch (1985),2371,"Comedy,,",10,4,978227625,F,35,1,95370,30-40
Fletch Lives (1989),2372,"Comedy,,",169,4,977210582,M,25,7,55439,20-30
Flight of the Navigator (1986),2046,"Adventure|Children's|Sci-Fi,,",10,4,978228966,F,35,1,95370,30-40
"Flintstones in Viva Rock Vegas, The (2000)",3564,"Children's|Comedy,",61,3,977903399,M,25,17,95122,20-30
"Flintstones, The (1994)",355,"Children's|Comedy,",45,2,977992196,F,45,16,94110,40-50
Flipper (1996),711,"Adventure|Children's,,",75,3,977851438,F,1,10,01748,1-10
Flirt (1995),846,"Drama,,",28,4,978125906,F,25,1,14607,20-30
Flirting With Disaster (1996),125,"Comedy,,",23,3,978465419,M,35,0,90049,30-40
"Flower of My Secret, The (La Flor de Mi Secreto) (1995)",617,"Drama,",53,5,977985555,M,25,0,96931,20-30
Flubber (1997),1702,"Children's|Comedy|Fantasy,,",15,3,978212590,M,25,7,22903,20-30
Fluke (1995),241,"Children's|Drama,,",119,3,977514038,F,1,10,77515,1-10
Fly Away Home (1996),986,"Adventure|Children's,,",11,1,978220829,F,25,1,04093,20-30
"Fly II, The (1989)",2456,"Horror|Sci-Fi,",42,3,978040056,M,25,8,24502,20-30
"Fly, The (1958)",2454,"Horror|Sci-Fi,",17,2,978160933,M,50,1,95350,40-50
"Fly, The (1986)",2455,"Horror|Sci-Fi,",17,4,978160739,M,50,1,95350,40-50
"Flying Saucer, The (1950)",2658,"Sci-Fi,",563,2,976046367,M,25,4,53703,20-30
Flying Tigers (1942),3628,"Action|Drama|War,,",40,4,978041224,M,45,0,10543,40-50
"Fog, The (1980)",1128,"Horror,",117,3,977503819,M,25,17,33314,20-30
Follow the Bitch (1998),1830,"Comedy,,",2869,5,972439040,M,50,17,07650,40-50
Following (1998),2579,"Drama,,",173,3,1009653267,M,25,0,45237,20-30
Foolish (1999),2584,"Comedy,,",1470,3,974838395,M,18,4,94118,10-20
Fools Rush In (1997),1457,"Comedy|Romance,,",26,4,978276041,M,25,7,23112,20-30
Footloose (1984),3791,"Drama,,",102,2,1039275695,M,35,19,20871,30-40
For All Mankind (1989),3338,"Documentary,,",23,3,978462816,M,35,0,90049,30-40
For Ever Mozart (1996),1579,"Drama,,",511,3,976206196,F,45,4,15232,40-50
For Love of the Game (1999),2861,"Comedy|Drama,,",83,5,977719238,F,25,2,94609,20-30
For Love or Money (1993),453,"Comedy,,",48,3,977976351,M,25,4,92107,20-30
For Richer or Poorer (1997),1703,"Comedy,,",26,2,978271539,M,25,7,23112,20-30
For Whom the Bell Tolls (1943),897,"Adventure|War,,",40,4,978041189,M,45,0,10543,40-50
For Your Eyes Only (1981),2989,"Action,,",18,5,978153344,F,18,3,95825,10-20
For a Few Dollars More (1965),3681,"Western,,",33,3,978982449,M,45,3,55421,40-50
For the Love of Benji (1977),3674,"Adventure|Children's,,",166,3,977303277,M,18,4,92802,10-20
For the Moment (1994),1071,"Romance|War,,",889,2,975254686,M,45,20,10024,40-50
Forbidden Planet (1956),1301,"Sci-Fi,,",17,5,978160680,M,50,1,95350,40-50
Force 10 from Navarone (1978),3519,"Action|War,,",40,2,978041312,M,45,0,10543,40-50
Force of Evil (1948),746,"Film-Noir,,",391,3,976297897,M,45,11,22122,40-50
Forces of Nature (1999),2558,"Comedy|Romance,,",26,3,978271539,M,25,7,23112,20-30
Foreign Correspondent (1940),929,"Thriller,,",62,4,977909432,F,35,3,98105,30-40
Foreign Student (1994),572,"Drama,,",3598,1,966627049,M,56,1,90210,50-60
Forever Young (1992),3269,"Adventure|Romance|Sci-Fi,,",13,3,978202524,M,45,1,93304,40-50
Forget Paris (1995),237,"Comedy|Romance,,",26,3,978271539,M,25,7,23112,20-30
Forrest Gump (1994),356,"Comedy|Romance|War,,",2,5,978299686,M,56,16,70072,50-60
Four Days in September (1997),1759,"Drama,,",5,4,978245513,M,25,20,55455,20-30
Four Rooms (1995),18,"Thriller,,",53,4,977975068,M,25,0,96931,20-30
Four Weddings and a Funeral (1994),357,"Comedy|Romance,,",5,2,978245829,M,25,20,55455,20-30
"Fox and the Hound, The (1981)",1033,"Animation|Children's,",18,4,978154982,F,18,3,95825,10-20
Foxfire (1996),835,"Drama,,",48,2,978012967,M,25,4,92107,20-30
Frances (1982),2757,"Drama,,",24,4,986157090,F,25,7,10023,20-30
Frank and Ollie (1995),398,"Documentary,,",1897,4,1006637498,F,50,2,94530,40-50
Frankenstein (1931),2648,"Horror,,",19,4,978555104,M,1,10,48073,1-10
Frankenstein Meets the Wolf Man (1943),2651,"Horror,,",202,3,976935625,M,18,4,53706,10-20
Frankie Starlight (1995),131,"Drama|Romance,,",216,3,976868256,M,45,13,52761,40-50
Freaky Friday (1977),2014,"Children's|Comedy,,",18,2,978155339,F,18,3,95825,10-20
Freddy's Dead: The Final Nightmare (1991),1973,"Horror,,",46,5,977979194,M,18,19,75602,10-20
Free Enterprise (1998),2681,"Comedy|Romance|Sci-Fi,,",42,4,978040706,M,25,8,24502,20-30
Free Willy (1993),455,"Adventure|Children's|Drama,,",26,2,978140530,M,25,7,23112,20-30
Free Willy 2: The Adventure Home (1995),169,"Adventure|Children's|Drama,,",75,3,977852680,F,1,10,01748,1-10
Free Willy 3: The Rescue (1997),1595,"Adventure|Children's|Drama,,",92,1,986189218,F,18,4,44243,10-20
Freedom for Us (À nous la liberté ) (1931),3532,"Comedy,,",195,4,1028259278,M,25,12,10458,20-30
Freejack (1992),3802,"Action|Sci-Fi,,",42,4,978040101,M,25,8,24502,20-30
Freeway (1996),1034,"Crime,,",22,4,991149472,M,18,15,53706,10-20
"French Connection, The (1971)",1953,"Action|Crime|Drama|Thriller,",2,4,978298775,M,56,16,70072,50-60
French Kiss (1995),236,"Comedy|Romance,,",26,3,978271538,M,25,7,23112,20-30
French Twist (Gazon maudit) (1995),68,"Comedy|Romance,,",151,4,978682275,F,25,20,85013,20-30
Frenzy (1972),2178,"Thriller,,",33,4,978558063,M,45,3,55421,40-50
Frequency (2000),3510,"Drama|Thriller,,",9,3,978225570,M,25,17,61614,20-30
Fresh (1994),456,"Drama,,",53,5,977983226,M,25,0,96931,20-30
Friday (1995),69,"Comedy,,",81,2,977784774,F,25,0,60640,20-30
Friday the 13th (1980),1974,"Horror,,",19,3,982190602,M,1,10,48073,1-10
Friday the 13th Part 2 (1981),1975,"Horror,,",46,5,977979275,M,18,19,75602,10-20
Friday the 13th Part 3: 3D (1982),1976,"Horror,,",31,1,978120757,M,56,7,06840,50-60
Friday the 13th Part V: A New Beginning (1985),1978,"Horror,,",46,5,977979275,M,18,19,75602,10-20
Friday the 13th Part VI: Jason Lives (1986),1979,"Horror,,",46,5,977979275,M,18,19,75602,10-20
Friday the 13th Part VII: The New Blood (1988),1980,"Horror,,",46,5,977979275,M,18,19,75602,10-20
Friday the 13th Part VIII: Jason Takes Manhattan (1989),1981,"Horror,,",46,5,977979275,M,18,19,75602,10-20
Friday the 13th: The Final Chapter (1984),1977,"Horror,,",37,1,978056440,F,25,9,66212,20-30
Fried Green Tomatoes (1991),1271,"Drama,,",10,5,978226349,F,35,1,95370,30-40
"Friend of the Deceased, A (1997)",1871,"Comedy|Drama,",78,4,978570767,F,45,1,98029,40-50
Friends & Lovers (1999),2589,"Comedy|Drama|Romance,,",203,1,976929358,F,18,4,53715,10-20
Fright Night (1985),2867,"Comedy|Horror,,",33,2,978558263,M,45,3,55421,40-50
Fright Night Part II (1989),2868,"Horror,,",293,1,976654424,M,56,1,55337-4056,50-60
"Frighteners, The (1996)",799,"Comedy|Horror,",22,2,978153772,M,18,15,53706,10-20
Frogs for Snakes (1998),2631,"Comedy|Film-Noir|Thriller,,",587,1,976208238,M,25,20,92649,20-30
From Dusk Till Dawn (1996),70,"Action|Comedy|Crime|Horror|Thriller,,",15,2,978212287,M,25,7,22903,20-30
From Here to Eternity (1953),1944,"Drama|Romance|War,,",48,4,978065349,M,25,4,92107,20-30
From Russia with Love (1963),2948,"Action,,",10,4,978227166,F,35,1,95370,30-40
From the Hip (1987),2751,"Comedy,,",261,4,976672698,M,25,20,75801,20-30
From the Journals of Jean Seberg (1995),136,"Documentary,,",655,4,975706155,F,25,2,92629,20-30
"Fugitive, The (1993)",457,"Action|Thriller,",2,4,978299773,M,56,16,70072,50-60
Full Metal Jacket (1987),1222,"Action|Drama|War,,",22,4,978135755,M,18,15,53706,10-20
"Full Monty, The (1997)",1641,"Comedy,",3,2,978298430,M,25,15,55117,20-30
Full Speed (1996),1724,"Drama,,",3393,3,967494672,M,35,12,60563,30-40
Full Tilt Boogie (1997),2061,"Documentary,,",709,5,975541449,M,18,0,92647,10-20
Fun and Fancy Free (1947),3759,"Animation|Children's|Musical,,",563,3,976045204,M,25,4,53703,20-30
"Funeral, The (1996)",1114,"Drama,",225,1,976833569,M,25,7,11215,20-30
"Funhouse, The (1981)",3021,"Horror,",278,4,976587373,M,45,18,60482,40-50
Funny Bones (1995),3446,"Comedy,,",303,4,976507467,M,25,7,20006,20-30
Funny Face (1957),901,"Comedy|Musical,,",28,3,978125218,F,25,1,14607,20-30
Funny Farm (1988),2796,"Comedy,,",34,4,978104212,F,18,0,02135,10-20
"Fury, The (1978)",3732,"Horror,",245,2,976828006,M,35,16,66046,30-40
G. I. Blues (1960),3602,"Musical,,",62,3,977969947,F,35,3,98105,30-40
G.I. Jane (1997),1586,"Action|Drama|War,,",10,4,978229979,F,35,1,95370,30-40
Gabbeh (1996),1575,"Drama,,",824,3,975379783,M,35,12,94530,30-40
Galaxy Quest (1999),3175,"Adventure|Comedy|Sci-Fi,,",10,5,979168132,F,35,1,95370,30-40
"Gambler, The (A Játékos) (1997)",2760,"Drama,",677,5,975610413,M,50,2,94122,40-50
"Game, The (1997)",1625,"Mystery|Thriller,",15,4,978198456,M,25,7,22903,20-30
Gandhi (1982),1293,"Drama,,",2,5,978298261,M,56,16,70072,50-60
Gang Related (1997),1662,"Crime,,",129,4,977435217,M,25,11,20164,20-30
"Garbage Pail Kids Movie, The (1987)",2449,"Adventure|Children's,",798,3,975408586,F,25,20,48464,20-30
"Garden of Finzi-Contini, The (Giardino dei Finzi-Contini, Il) (1970)",1362,Drama,303,3,976504715,M,25,7,20006,20-30
Gaslight (1944),906,"Mystery|Thriller,,",28,4,978126477,F,25,1,14607,20-30
"Gate II: Trespassers, The (1990)",2452,"Horror,",652,1,975701736,M,18,20,12222,10-20
"Gate of Heavenly Peace, The (1995)",787,"Documentary,",149,5,977325719,M,25,1,29205,20-30
"Gate, The (1987)",2451,"Horror,",117,5,977504569,M,25,17,33314,20-30
Gattaca (1997),1653,"Drama|Sci-Fi|Thriller,,",5,2,978245891,M,25,20,55455,20-30
"Gay Deceivers, The (1969)",3603,"Comedy,",3521,2,966923188,M,25,0,53213,20-30
"Gay Divorcee, The (1934)",907,"Comedy|Musical|Romance,",33,2,978557832,M,45,3,55421,40-50
"General's Daughter, The (1999)",2688,"Drama|Thriller,",8,3,978231429,M,25,12,11413,20-30
